customer_id,name,age,country,signup_date
1447,customer_1447,44,US,2024-07-06
1448,customer_1448,74,ES,2024-04-20
1449,customer_1449,16,ES,2024-10-18
1450,customer_1450,87,FR,2024-07-07
1451,customer_1451,50,FR,2024-05-06
1452,customer_1452,22,MA,2024-06-11
1453,customer_1453,47,FR,2024-12-09
1454,customer_1454,15,DE,2024-08-02
1455,customer_1455,49,FR,2024-04-23
1456,customer_1456,65,ES,2024-07-20
1457,customer_1457,49,ES,2024-04-22
1458,customer_1458,58,DE,2024-10-15
1459,customer_1459,60,FR,2024-11-13
1460,customer_1460,65,FR,2024-10-16
1461,customer_1461,34,FR,2024-06-18
1462,customer_1462,35,MA,2024-01-26
1463,customer_1463,24,US,2024-07-22
1464,customer_1464,26,DE,2024-10-16
1465,customer_1465,46,DE,2024-08-09
1466,customer_1466,56,,2024-10-01
1467,customer_1467,22,ES,2024-07-27
1468,customer_1468,81,ES,2024-07-16
1469,customer_1469,38,MA,2024-04-07
1470,customer_1470,21,DE,2024-06-07
1471,customer_1471,88,ES,2024-12-14
1472,customer_1472,28,ES,2024-05-13
1473,customer_1473,26,FR,2024-03-04
1474,customer_1474,33,MA,2024-12-02
1475,customer_1475,67,US,2024-10-09
1476,customer_1476,66,US,2024-05-14
1477,customer_1477,29,MA,2024-08-16
1478,customer_1478,88,MA,2024-01-20
1479,customer_1479,32,DE,2024-08-03
1480,customer_1480,73,FR,2024-11-26
1481,customer_1481,81,MA,2024-02-10
1482,customer_1482,79,MA,2024-09-18
1483,customer_1483,35,US,2024-07-19
1484,customer_1484,19,FR,2024-11-09
1485,customer_1485,44,MA,2024-12-18
1486,customer_1486,36,MA,2024-07-13
1487,customer_1487,48,DE,2024-12-19
1488,customer_1488,22,FR,2024-07-09
1489,customer_1489,,DE,2024-01-27
1490,customer_1490,52,DE,2024-07-11
1491,customer_1491,28,ES,2024-12-18
1492,customer_1492,26,MA,2024-02-10
1493,customer_1493,48,FR,2024-12-01
1494,customer_1494,48,MA,2024-03-26
1495,customer_1495,52,DE,2024-11-19
1496,customer_1496,54,ES,2024-11-12
1497,customer_1497,62,FR,2024-02-14
1498,customer_1498,22,FR,2024-05-27
1499,customer_1499,87,MA,2024-03-23
1500,customer_1500,67,US,2024-04-25
1501,customer_1501,45,US,2024-03-15
1502,customer_1502,61,US,2024-05-02
1503,customer_1503,42,DE,2024-08-17
1504,customer_1504,15,FR,2024-05-15
1505,customer_1505,21,MA,2024-02-27
1506,customer_1506,71,,2024-10-02
1507,customer_1507,85,MA,2024-11-24
1508,customer_1508,87,ES,2024-04-16
1509,customer_1509,,ES,2024-01-02
1510,customer_1510,30,US,2024-03-14
1511,customer_1511,85,FR,2024-06-04
1512,customer_1512,32,MA,2024-11-25
1513,customer_1513,77,ES,2024-12-28
1514,customer_1514,22,ES,2024-04-17
1515,customer_1515,63,FR,2024-10-08
1516,customer_1516,28,,2024-01-28
1517,customer_1517,83,FR,2024-10-19
1518,customer_1518,77,DE,2024-02-15
1519,customer_1519,37,ES,2024-05-18
1520,customer_1520,23,ES,2024-09-02
1521,customer_1521,63,MA,2024-02-10
1522,customer_1522,43,FR,2024-02-05
1523,customer_1523,22,DE,2024-04-12
1524,customer_1524,46,MA,2024-11-23
1525,customer_1525,25,US,2024-02-26
1526,customer_1526,61,MA,2024-12-15
1527,customer_1527,71,DE,2024-08-14
1528,customer_1528,30,FR,2024-01-06
1529,customer_1529,87,ES,2024-09-26
1530,customer_1530,,DE,2024-04-10
1531,customer_1531,,US,2024-10-26
1532,customer_1532,38,US,2024-08-15
1533,customer_1533,36,US,2024-09-16
1534,customer_1534,40,DE,2024-11-11
1535,customer_1535,86,US,2024-12-05
1536,customer_1536,83,,2024-04-21
1537,customer_1537,63,FR,2024-09-23
1538,customer_1538,70,FR,2024-08-13
1539,customer_1539,66,US,2024-12-07
1540,customer_1540,25,ES,2024-12-22
1541,customer_1541,67,US,2024-04-22
1542,customer_1542,58,US,2024-01-11
1543,customer_1543,50,FR,2024-07-15
1544,customer_1544,86,MA,2024-08-21
1545,customer_1545,32,DE,2024-07-12
1546,customer_1546,70,ES,2024-06-09
1547,customer_1547,33,FR,2024-02-26
1548,customer_1548,17,ES,2024-10-11
1549,customer_1549,25,DE,2024-02-04
1550,customer_1550,82,DE,2024-07-20
1551,customer_1551,,FR,2024-10-09
1552,customer_1552,83,FR,2024-12-02
1553,customer_1553,14,ES,2024-05-24
1554,customer_1554,72,US,2024-05-10
1555,customer_1555,29,MA,2024-02-02
1556,customer_1556,23,MA,2024-09-17
1557,customer_1557,32,FR,2024-02-27
1558,customer_1558,41,DE,2024-03-06
1559,customer_1559,74,FR,2024-06-12
1560,customer_1560,35,US,2024-01-08
1561,customer_1561,80,FR,2024-02-18
1562,customer_1562,75,US,2024-02-22
1563,customer_1563,49,MA,2024-11-15
1564,customer_1564,19,US,2024-07-11
1565,customer_1565,46,US,2024-08-17
1566,customer_1566,36,FR,2024-07-13
1567,customer_1567,16,FR,2024-10-05
1568,customer_1568,71,FR,2024-03-23
1569,customer_1569,59,MA,2024-05-17
1570,customer_1570,81,,2024-12-23
1571,customer_1571,84,US,2024-03-22
1572,customer_1572,60,ES,2024-08-22
1573,customer_1573,50,US,2024-01-05
1574,customer_1574,13,ES,2024-05-24
1575,customer_1575,51,US,2024-03-15
1576,customer_1576,85,US,2024-07-04
1577,customer_1577,,ES,2024-01-26
1578,customer_1578,12,ES,2024-06-28
1579,customer_1579,15,DE,2024-09-02
1580,customer_1580,23,DE,2024-03-13
1581,customer_1581,80,MA,2024-05-15
1582,customer_1582,84,US,2024-06-10
1583,customer_1583,81,DE,2024-07-06
1584,customer_1584,63,MA,2024-07-23
1585,customer_1585,65,ES,2024-05-10
1586,customer_1586,68,MA,2024-12-27
1587,customer_1587,89,DE,2024-06-07
1588,customer_1588,81,FR,2024-08-22
1589,customer_1589,17,FR,2024-04-28
1590,customer_1590,19,ES,2024-06-16
1591,customer_1591,41,US,2024-01-07
1592,customer_1592,70,DE,2024-10-03
1593,customer_1593,57,DE,2024-06-15
1594,customer_1594,53,DE,2024-08-08
1595,customer_1595,56,DE,2024-06-27
1596,customer_1596,80,US,2024-03-08
1597,customer_1597,62,ES,2024-06-25
1598,customer_1598,51,MA,2024-12-17
1599,customer_1599,47,MA,2024-01-19
1600,customer_1600,81,US,2024-06-07
1601,customer_1601,57,DE,2024-07-13
1602,customer_1602,71,US,2024-11-23
1603,customer_1603,24,FR,2024-06-03
1604,customer_1604,82,DE,2024-09-04
1605,customer_1605,49,US,2024-12-07
1606,customer_1606,87,US,2024-03-06
1607,customer_1607,50,FR,2024-07-04
1608,customer_1608,37,MA,2024-04-07
1609,customer_1609,28,ES,2024-01-22
1610,customer_1610,28,ES,2024-01-27
1611,customer_1611,31,MA,2024-06-24
1612,customer_1612,17,FR,2024-09-13
1613,customer_1613,85,US,2024-05-12
1614,customer_1614,20,US,2024-05-19
1615,customer_1615,16,MA,2024-01-10
1616,customer_1616,36,FR,2024-02-25
1617,customer_1617,59,US,2024-07-14
1618,customer_1618,,DE,2024-08-02
1619,customer_1619,75,FR,2024-07-23
1620,customer_1620,49,ES,2024-01-13
1621,customer_1621,81,FR,2024-06-07
1622,customer_1622,62,US,2024-05-10
1623,customer_1623,37,US,2024-11-25
1624,customer_1624,41,US,2024-06-18
1625,customer_1625,42,DE,2024-06-25
1626,customer_1626,74,DE,2024-02-13
1627,customer_1627,20,FR,2024-04-17
1628,customer_1628,79,FR,2024-12-02
1629,customer_1629,29,ES,2024-04-24
1630,customer_1630,43,DE,2024-10-05
1631,customer_1631,68,ES,2024-03-04
1632,customer_1632,14,DE,2024-05-09
1633,customer_1633,,MA,2024-06-02
1634,customer_1634,77,FR,2024-02-26
1635,customer_1635,43,MA,2024-06-27
1636,customer_1636,71,FR,2024-10-15
1637,customer_1637,19,FR,2024-07-14
1638,customer_1638,78,DE,2024-05-14
1639,customer_1639,51,ES,2024-08-06
1640,customer_1640,38,DE,2024-04-03
1641,customer_1641,83,US,2024-09-07
1642,customer_1642,88,ES,2024-01-24
1643,customer_1643,34,DE,2024-05-06
1644,customer_1644,45,FR,2024-03-26
1645,customer_1645,41,DE,2024-08-27
1646,customer_1646,39,FR,2024-10-17
1647,customer_1647,78,DE,2024-12-06
1648,customer_1648,74,DE,2024-03-19
1649,customer_1649,88,FR,2024-03-20
1650,customer_1650,20,MA,2024-06-13
1651,customer_1651,58,MA,2024-12-26
1652,customer_1652,57,FR,2024-04-19
1653,customer_1653,75,DE,2024-04-21
1654,customer_1654,35,FR,2024-10-24
1655,customer_1655,22,MA,2024-06-03
1656,customer_1656,63,DE,2024-12-01
1657,customer_1657,50,DE,2024-04-06
1658,customer_1658,89,ES,2024-10-13
1659,customer_1659,63,ES,2024-09-07
1660,customer_1660,72,ES,2024-10-01
1661,customer_1661,50,FR,2024-02-26
1662,customer_1662,55,US,2024-12-03
1663,customer_1663,18,,2024-02-18
1664,customer_1664,55,US,2024-10-15
1665,customer_1665,87,ES,2024-05-01
1666,customer_1666,78,US,2024-06-10
1667,customer_1667,16,FR,2024-10-05
1668,customer_1668,55,US,2024-06-20
1669,customer_1669,21,,2024-03-27
1670,customer_1670,32,US,2024-10-22
1671,customer_1671,13,ES,2024-08-18
1672,customer_1672,15,ES,2024-11-03
1673,customer_1673,27,FR,2024-11-13
1674,customer_1674,85,DE,2024-05-25
1675,customer_1675,13,DE,2024-10-27
1676,customer_1676,27,DE,2024-07-18
1677,customer_1677,37,FR,2024-12-17
1678,customer_1678,33,FR,2024-10-06
1679,customer_1679,65,ES,2024-10-01
1680,customer_1680,30,US,2024-04-12
1681,customer_1681,21,ES,2024-12-28
1682,customer_1682,59,US,2024-05-06
1683,customer_1683,48,MA,2024-10-19
1684,customer_1684,62,,2024-03-15
1685,customer_1685,48,FR,2024-07-12
1686,customer_1686,60,MA,2024-12-05
1687,customer_1687,25,ES,2024-11-01
1688,customer_1688,89,DE,2024-09-13
1689,customer_1689,60,MA,2024-05-13
1690,customer_1690,30,DE,2024-07-17
1691,customer_1691,75,US,2024-07-17
1692,customer_1692,34,ES,2024-02-05
1693,customer_1693,53,MA,2024-01-12
1694,customer_1694,41,FR,2024-01-16
1695,customer_1695,28,,2024-05-17
1696,customer_1696,78,DE,2024-11-16
1697,customer_1697,81,MA,2024-07-16
1698,customer_1698,72,MA,2024-03-28
1699,customer_1699,22,ES,2024-07-04
1700,customer_1700,38,DE,2024-10-24
1701,customer_1701,45,MA,2024-06-18
1702,customer_1702,57,DE,2024-04-13
1703,customer_1703,77,FR,2024-06-25
1704,customer_1704,19,US,2024-01-26
1705,customer_1705,57,MA,2024-02-06
1706,customer_1706,48,DE,2024-11-03
1707,customer_1707,81,US,2024-04-01
1708,customer_1708,33,US,2024-02-22
1709,customer_1709,50,MA,2024-10-02
1710,customer_1710,53,MA,2024-02-23
1711,customer_1711,69,US,2024-02-07
1712,customer_1712,22,US,2024-12-18
1713,customer_1713,55,DE,2024-04-22
1714,customer_1714,87,MA,2024-03-03
1715,customer_1715,62,FR,2024-08-20
1716,customer_1716,17,FR,2024-10-14
1717,customer_1717,74,MA,2024-10-22
1718,customer_1718,39,MA,2024-02-22
1719,customer_1719,65,US,2024-11-23
1720,customer_1720,82,US,2024-04-11
1721,customer_1721,88,FR,2024-08-06
1722,customer_1722,,FR,2024-09-25
1723,customer_1723,84,US,2024-08-06
1724,customer_1724,32,MA,2024-08-18
1725,customer_1725,42,MA,2024-10-25
1726,customer_1726,76,MA,2024-09-28
1727,customer_1727,30,FR,2024-10-23
1728,customer_1728,64,ES,2024-05-17
1729,customer_1729,12,US,2024-10-27
1730,customer_1730,15,ES,2024-04-13
1731,customer_1731,40,DE,2024-05-15
1732,customer_1732,61,FR,2024-05-25
1733,customer_1733,14,FR,2024-09-08
1734,customer_1734,72,MA,2024-01-06
1735,customer_1735,86,FR,2024-10-26
1736,customer_1736,63,FR,2024-07-17
1737,customer_1737,68,DE,2024-02-24
1738,customer_1738,87,DE,2024-05-03
1739,customer_1739,78,FR,2024-10-01
1740,customer_1740,71,US,2024-04-11
1741,customer_1741,54,DE,2024-06-07
1742,customer_1742,28,FR,2024-11-18
1743,customer_1743,47,FR,2024-08-24
1744,customer_1744,72,ES,2024-06-17
1745,customer_1745,50,DE,2024-12-25
1746,customer_1746,82,FR,2024-11-14
1747,customer_1747,88,ES,2024-09-18
1748,customer_1748,,ES,2024-12-18
1749,customer_1749,67,US,2024-11-24
1750,customer_1750,19,FR,2024-07-04
1751,customer_1751,66,FR,2024-02-23
1752,customer_1752,,FR,2024-02-07
1753,customer_1753,23,MA,2024-07-23
1754,customer_1754,20,US,2024-08-24
1755,customer_1755,52,US,2024-10-18
1756,customer_1756,12,FR,2024-01-04
1757,customer_1757,88,ES,2024-10-22
1758,customer_1758,86,FR,2024-04-27
1759,customer_1759,33,US,2024-07-21
1760,customer_1760,30,US,2024-10-26
1761,customer_1761,,ES,2024-11-17
1762,customer_1762,17,ES,2024-11-22
1763,customer_1763,16,ES,2024-05-27
1764,customer_1764,52,,2024-03-05
1765,customer_1765,74,MA,2024-08-27
1766,customer_1766,65,DE,2024-09-13
1767,customer_1767,,DE,2024-08-09
1768,customer_1768,68,US,2024-07-18
1769,customer_1769,75,US,2024-02-03
1770,customer_1770,73,DE,2024-12-28
1771,customer_1771,40,MA,2024-02-15
1772,customer_1772,82,FR,2024-07-15
1773,customer_1773,14,ES,2024-08-04
1774,customer_1774,59,MA,2024-03-10
1775,customer_1775,42,ES,2024-02-13
1776,customer_1776,38,FR,2024-12-15
1777,customer_1777,17,US,2024-07-04
1778,customer_1778,77,DE,2024-03-03
1779,customer_1779,15,MA,2024-06-07
1780,customer_1780,59,FR,2024-07-09
1781,customer_1781,29,US,2024-01-07
1782,customer_1782,62,FR,2024-11-18
1783,customer_1783,35,US,2024-08-10
1784,customer_1784,36,DE,2024-06-21
1785,customer_1785,20,ES,2024-02-10
1786,customer_1786,,DE,2024-11-23
1787,customer_1787,18,ES,2024-12-20
1788,customer_1788,43,FR,2024-12-13
1789,customer_1789,36,DE,2024-05-01
1790,customer_1790,63,US,2024-06-25
1791,customer_1791,30,ES,2024-11-27
1792,customer_1792,20,DE,2024-05-10
1793,customer_1793,53,FR,2024-02-02
1794,customer_1794,76,MA,2024-01-21
1795,customer_1795,44,US,2024-07-06
1796,customer_1796,19,MA,2024-05-26
1797,customer_1797,89,DE,2024-12-12
1798,customer_1798,67,FR,2024-05-03
1799,customer_1799,77,US,2024-05-03
1800,customer_1800,89,MA,2024-09-17
1801,customer_1801,67,ES,2024-09-01
1802,customer_1802,23,DE,2024-10-20
1803,customer_1803,66,FR,2024-02-18
1804,customer_1804,74,ES,2024-09-02
1805,customer_1805,16,MA,2024-08-20
1806,customer_1806,27,ES,2024-05-17
1807,customer_1807,58,MA,2024-10-02
1808,customer_1808,68,ES,2024-10-27
1809,customer_1809,49,MA,2024-08-15
1810,customer_1810,32,ES,2024-05-02
1811,customer_1811,48,US,2024-02-22
1812,customer_1812,39,MA,2024-02-16
1813,customer_1813,70,DE,2024-12-08
1814,customer_1814,71,ES,2024-05-21
1815,customer_1815,16,FR,2024-06-24
1816,customer_1816,42,US,2024-02-26
1817,customer_1817,81,DE,2024-09-18
1818,customer_1818,18,FR,2024-06-03
1819,customer_1819,19,ES,2024-03-03
1820,customer_1820,32,ES,2024-02-12
1821,customer_1821,38,ES,2024-09-18
1822,customer_1822,67,FR,2024-01-21
1823,customer_1823,45,DE,2024-07-05
1824,customer_1824,32,FR,2024-11-07
1825,customer_1825,39,US,2024-09-07
1826,customer_1826,60,ES,2024-05-06
1827,customer_1827,79,FR,2024-08-26
1828,customer_1828,83,DE,2024-10-06
1829,customer_1829,,DE,2024-04-22
1830,customer_1830,,US,2024-01-13
1831,customer_1831,30,ES,2024-06-07
1832,customer_1832,74,ES,2024-04-13
1833,customer_1833,15,US,2024-07-24
1834,customer_1834,13,MA,2024-01-18
1835,customer_1835,88,US,2024-10-27
1836,customer_1836,70,DE,2024-09-21
1837,customer_1837,87,ES,2024-12-28
1838,customer_1838,30,ES,2024-09-12
1839,customer_1839,84,US,2024-11-06
1840,customer_1840,65,MA,2024-10-04
1841,customer_1841,43,DE,2024-05-15
1842,customer_1842,28,ES,2024-02-18
1843,customer_1843,22,US,2024-04-26
1844,customer_1844,14,FR,2024-07-21
1845,customer_1845,80,MA,2024-05-27
1846,customer_1846,34,MA,2024-06-14
1847,customer_1847,52,US,2024-06-13
1848,customer_1848,49,FR,2024-12-03
1849,customer_1849,49,MA,2024-06-01
1850,customer_1850,71,MA,2024-11-21
1851,customer_1851,88,DE,2024-05-09
1852,customer_1852,27,MA,2024-01-18
1853,customer_1853,14,ES,2024-09-20
1854,customer_1854,13,DE,2024-02-12
1855,customer_1855,,ES,2024-12-21
1856,customer_1856,16,US,2024-03-08
1857,customer_1857,31,DE,2024-03-08
1858,customer_1858,36,FR,2024-03-15
1859,customer_1859,39,,2024-12-06
1860,customer_1860,42,,2024-06-16
1861,customer_1861,44,MA,2024-11-22
1862,customer_1862,71,MA,2024-09-06
1863,customer_1863,41,FR,2024-05-11
1864,customer_1864,29,US,2024-05-12
1865,customer_1865,19,US,2024-05-09
1866,customer_1866,51,US,2024-10-12
1867,customer_1867,65,MA,2024-02-28
1868,customer_1868,70,MA,2024-11-03
1869,customer_1869,63,MA,2024-05-04
1870,customer_1870,76,US,2024-09-09
1871,customer_1871,,FR,2024-08-12
1872,customer_1872,68,DE,2024-10-19
1873,customer_1873,53,ES,2024-05-27
1874,customer_1874,60,DE,2024-01-13
1875,customer_1875,68,FR,2024-06-09
1876,customer_1876,67,MA,2024-04-07
1877,customer_1877,39,ES,2024-01-02
1878,customer_1878,40,DE,2024-05-02
1879,customer_1879,47,DE,2024-11-16
1880,customer_1880,67,DE,2024-11-10
1881,customer_1881,66,US,2024-10-06
1882,customer_1882,19,ES,2024-01-05
1883,customer_1883,66,MA,2024-01-05
1884,customer_1884,70,US,2024-04-27
1885,customer_1885,37,,2024-07-13
1886,customer_1886,71,MA,2024-11-08
1887,customer_1887,49,MA,2024-05-02
1888,customer_1888,81,US,2024-04-16
1889,customer_1889,49,US,2024-08-20
1890,customer_1890,36,FR,2024-11-08
1891,customer_1891,48,US,2024-08-11
1892,customer_1892,77,ES,2024-12-17
1893,customer_1893,83,MA,2024-09-06
1894,customer_1894,24,ES,2024-03-11
1895,customer_1895,19,,2024-12-24
1896,customer_1896,13,DE,2024-11-14
1897,customer_1897,52,DE,2024-06-15
1898,customer_1898,27,ES,2024-12-16
1899,customer_1899,,US,2024-06-16
1900,customer_1900,54,ES,2024-01-06
1901,customer_1901,60,US,2024-04-08
1902,customer_1902,13,FR,2024-08-15
1903,customer_1903,44,MA,2024-08-21
1904,customer_1904,77,ES,2024-01-26
1905,customer_1905,85,MA,2024-09-11
1906,customer_1906,78,MA,2024-08-01
1907,customer_1907,21,MA,2024-09-17
1908,customer_1908,65,DE,2024-11-17
1909,customer_1909,65,ES,2024-09-01
1910,customer_1910,26,MA,2024-05-23
1911,customer_1911,43,US,2024-11-11
1912,customer_1912,27,US,2024-06-14
1913,customer_1913,27,FR,2024-10-17
1914,customer_1914,77,DE,2024-11-14
1915,customer_1915,18,ES,2024-03-07
1916,customer_1916,25,MA,2024-11-25
1917,customer_1917,65,FR,2024-10-24
1918,customer_1918,54,DE,2024-06-05
1919,customer_1919,31,MA,2024-10-08
1920,customer_1920,75,FR,2024-08-28
1921,customer_1921,70,ES,2024-11-03
1922,customer_1922,22,FR,2024-06-13
1923,customer_1923,14,MA,2024-06-15
1924,customer_1924,66,FR,2024-07-10
1925,customer_1925,38,FR,2024-11-19
1926,customer_1926,64,ES,2024-09-04
1927,customer_1927,73,US,2024-04-08
1928,customer_1928,25,FR,2024-05-01
1929,customer_1929,45,ES,2024-08-28
1930,customer_1930,57,US,2024-01-06
1931,customer_1931,49,MA,2024-04-23
1932,customer_1932,67,FR,2024-01-18
1933,customer_1933,19,ES,2024-07-09
1934,customer_1934,30,DE,2024-08-15
1935,customer_1935,49,FR,2024-07-28
1936,customer_1936,30,ES,2024-03-01
1937,customer_1937,50,FR,2024-12-17
1938,customer_1938,69,US,2024-03-18
1939,customer_1939,65,ES,2024-11-20
1940,customer_1940,37,ES,2024-11-22
1941,customer_1941,30,ES,2024-08-10
1942,customer_1942,57,US,2024-01-01
1943,customer_1943,15,DE,2024-03-04
1944,customer_1944,71,MA,2024-07-07
1945,customer_1945,74,FR,2024-07-06
1946,customer_1946,79,FR,2024-03-20
1947,customer_1947,31,FR,2024-01-23
1948,customer_1948,24,DE,2024-10-22
1949,customer_1949,35,MA,2024-05-26
1950,customer_1950,46,MA,2024-01-28
1951,customer_1951,53,US,2024-05-01
1952,customer_1952,82,MA,2024-04-04
1953,customer_1953,23,DE,2024-06-18
1954,customer_1954,67,FR,2024-12-14
1955,customer_1955,37,US,2024-04-08
1956,customer_1956,45,ES,2024-12-03
1957,customer_1957,50,DE,2024-12-19
1958,customer_1958,56,ES,2024-02-21
1959,customer_1959,13,DE,2024-06-21
1960,customer_1960,18,ES,2024-05-18
1961,customer_1961,50,,2024-03-17
1962,customer_1962,83,US,2024-06-01
1963,customer_1963,33,DE,2024-07-10
1964,customer_1964,12,US,2024-01-23
1965,customer_1965,43,DE,2024-12-04
1966,customer_1966,60,FR,2024-07-07
1967,customer_1967,13,MA,2024-01-03
1968,customer_1968,33,FR,2024-02-14
1969,customer_1969,78,DE,2024-04-12
1970,customer_1970,68,DE,2024-10-11
1971,customer_1971,77,,2024-12-13
1972,customer_1972,25,ES,2024-07-08
1973,customer_1973,53,MA,2024-02-19
1974,customer_1974,42,MA,2024-11-18
1975,customer_1975,36,MA,2024-07-08
1976,customer_1976,70,FR,2024-03-28
1977,customer_1977,24,MA,2024-12-23
1978,customer_1978,86,DE,2024-07-25
1979,customer_1979,17,DE,2024-01-23
1980,customer_1980,41,DE,2024-09-28
1981,customer_1981,,MA,2024-10-13
1982,customer_1982,19,ES,2024-01-17
1983,customer_1983,43,DE,2024-11-05
1984,customer_1984,85,DE,2024-05-11
1985,customer_1985,40,ES,2024-02-05
1986,customer_1986,42,FR,2024-06-20
1987,customer_1987,31,DE,2024-02-02
1988,customer_1988,79,DE,2024-06-09
1989,customer_1989,83,DE,2024-02-07
1990,customer_1990,40,US,2024-11-13
1991,customer_1991,46,MA,2024-01-19
1992,customer_1992,80,DE,2024-01-20
1993,customer_1993,19,US,2024-06-16
1994,customer_1994,12,ES,2024-02-22
1995,customer_1995,48,MA,2024-10-28
1996,customer_1996,74,US,2024-01-13
1997,customer_1997,26,DE,2024-09-24
1998,customer_1998,65,FR,2024-11-09
1999,customer_1999,47,FR,2024-06-28
2000,customer_2000,71,US,2024-08-20
