order_id,customer_id,product,quantity,price,order_date
1315,631,product_21,6,466.88,2024-09-28
1316,631,product_35,5,368.21,2024-02-15
1317,632,product_51,1,220.49,2024-07-24
1318,632,product_38,7,87.34,2024-09-03
1319,632,product_12,4,211.87,2024-08-19
1320,634,product_19,6,48.17,2024-10-07
1321,635,product_11,9,184.17,2024-06-13
1322,636,product_57,1,321.87,2024-03-25
1323,636,product_8,1,180.21,2024-12-20
1324,637,product_19,5,340.61,2024-02-08
1325,637,product_59,5,401.79,2024-04-11
1326,637,product_49,3,391.84,2024-02-10
1327,637,product_10,2,329.06,2024-08-01
1328,638,product_29,3,146.94,2024-08-11
1329,639,product_45,7,305.85,2024-02-18
1330,639,product_19,5,323.91,2024-10-02
1331,639,product_2,7,256.46,2024-01-07
1332,641,product_56,8,325.06,2024-11-07
1333,641,product_5,4,325.3,2024-07-13
1334,641,product_32,5,158.26,2024-07-19
1335,641,product_4,6,300.05,2024-05-11
1336,642,product_3,1,499.26,2024-11-23
1337,642,product_24,6,209.56,2024-07-14
1338,642,product_4,4,474.79,2024-07-13
1339,642,product_20,7,320.43,2024-08-17
1340,643,product_39,1,170.23,2024-07-16
1341,643,product_28,8,440.07,2024-01-12
1342,643,product_31,9,178.38,2024-07-03
1343,644,product_15,2,428.98,2024-06-18
1344,644,product_29,6,302.18,2024-03-20
1345,644,product_53,3,23.3,2024-06-05
1346,644,product_37,1,305.85,2024-12-14
1347,645,product_6,4,363.36,2024-07-01
1348,645,product_27,1,149.63,2024-11-21
1349,648,product_27,5,118.53,2024-06-28
1350,648,product_57,8,139.45,2024-08-20
1351,649,product_19,1,150.59,2024-10-20
1352,649,product_10,5,204.81,2024-11-02
1353,649,product_29,5,204.84,2024-03-20
1354,650,product_2,1,431.43,2024-11-22
1355,650,product_43,7,375.01,2024-03-12
1356,650,product_29,1,186.17,2024-03-19
1357,652,product_6,3,127.79,2024-02-18
1358,652,product_50,8,405.63,2024-01-26
1359,652,product_10,1,278.02,2024-10-18
1360,653,product_59,5,168.59,2024-10-18
1361,654,product_48,3,440.19,2024-02-28
1362,654,product_36,3,25.11,2024-02-08
1363,655,product_16,3,90.89,2024-01-28
1364,656,product_39,8,6.51,2024-09-09
1365,657,product_52,1,401.71,2024-11-11
1366,657,product_1,7,382.7,2024-10-20
1367,658,product_58,6,76.12,2024-12-16
1368,658,product_29,6,424.16,2024-07-27
1369,659,product_32,2,492.56,2024-01-11
1370,659,product_43,8,147.58,2024-07-25
1371,659,product_16,5,176.07,2024-10-17
1372,659,product_45,5,192.8,2024-03-15
1373,660,product_38,1,138.14,2024-09-27
1374,660,product_25,1,483.52,2024-12-06
1375,660,product_2,9,45.45,2024-06-23
1376,661,product_52,7,452.82,2024-10-26
1377,661,product_3,4,438.22,2024-10-01
1378,661,product_56,4,95.01,2024-04-03
1379,662,product_31,5,385.81,2024-09-09
1380,662,product_48,7,242.17,2024-09-06
1381,662,product_32,1,168.94,2024-07-12
1382,662,product_42,9,31.52,2024-05-03
1383,663,product_60,7,58.23,2024-10-08
1384,663,product_28,4,165.69,2024-10-21
1385,663,product_37,3,345.26,2024-05-23
1386,663,product_59,7,413.01,2024-08-28
1387,664,product_51,5,124.58,2024-07-18
1388,664,product_28,7,53.57,2024-02-12
1389,664,product_1,4,187.11,2024-04-07
1390,664,product_22,6,360.71,2024-12-28
1391,665,product_25,7,458.77,2024-12-06
1392,666,product_43,7,156.25,2024-04-02
1393,666,product_13,6,355.89,2024-04-28
1394,666,product_24,6,180.56,2024-06-02
1395,666,product_55,5,173.75,2024-02-22
1396,667,product_30,6,159.61,2024-05-27
1397,667,product_38,9,459.0,2024-06-25
1398,668,product_49,4,436.78,2024-06-22
1399,668,product_17,6,332.88,2024-12-01
1400,668,product_9,3,130.99,2024-04-21
1401,668,product_27,1,269.39,2024-12-06
1402,669,product_1,2,325.18,2024-10-17
1403,669,product_4,4,271.28,2024-01-13
1404,669,product_60,6,456.16,2024-05-04
1405,670,product_38,6,364.08,2024-05-23
1406,670,product_45,5,432.89,2024-10-23
1407,670,product_42,8,351.77,2024-03-14
1408,670,product_11,4,151.35,2024-12-16
1409,671,product_26,8,131.9,2024-11-23
1410,675,product_30,2,215.18,2024-03-23
1411,675,product_3,5,453.03,2024-02-10
1412,676,product_17,9,477.25,2024-10-04
1413,676,product_51,8,399.08,2024-05-08
1414,676,product_1,4,31.22,2024-02-10
1415,677,product_16,2,150.43,2024-09-07
1416,677,product_18,7,314.69,2024-03-18
1417,677,product_19,1,4.97,2024-06-28
1418,677,product_54,7,342.59,2024-09-23
1419,679,product_24,9,278.58,2024-01-07
1420,679,product_6,1,332.22,2024-09-28
1421,679,product_29,1,356.54,2024-04-25
1422,680,product_24,2,346.36,2024-12-04
1423,680,product_60,8,233.42,2024-04-09
1424,682,product_1,2,212.98,2024-08-16
1425,682,product_38,8,464.0,2024-06-06
1426,682,product_29,2,118.96,2024-08-09
1427,683,product_58,4,266.39,2024-04-08
1428,683,product_23,9,105.87,2024-08-20
1429,683,product_16,1,5.68,2024-05-03
1430,684,product_52,8,281.28,2024-07-03
1431,686,product_41,1,296.71,2024-10-11
1432,687,product_53,1,348.49,2024-04-11
1433,687,product_1,8,147.4,2024-12-19
1434,688,product_18,6,274.1,2024-10-06
1435,688,product_24,2,295.62,2024-03-21
1436,688,product_19,2,475.84,2024-11-03
1437,689,product_58,6,185.93,2024-08-09
1438,689,product_38,5,370.01,2024-06-17
1439,690,product_27,1,385.81,2024-04-18
1440,690,product_49,7,58.69,2024-10-25
1441,690,product_7,7,22.4,2024-07-15
1442,690,product_34,1,40.73,2024-04-02
1443,691,product_8,4,175.24,2024-03-10
1444,691,product_26,8,482.04,2024-11-24
1445,691,product_46,4,139.41,2024-08-06
1446,691,product_26,7,262.41,2024-12-04
1447,695,product_34,9,160.75,2024-04-19
1448,696,product_51,7,461.05,2024-03-07
1449,696,product_59,5,168.71,2024-01-13
1450,697,product_3,1,83.38,2024-12-23
1451,697,product_53,4,262.45,2024-10-27
1452,697,product_44,2,478.03,2024-06-06
1453,697,product_45,4,79.61,2024-02-20
1454,698,product_27,2,116.6,2024-01-08
1455,698,product_41,5,470.9,2024-04-17
1456,699,product_55,3,167.56,2024-09-03
1457,700,product_55,9,37.92,2024-08-19
1458,700,product_56,4,345.11,2024-05-11
1459,702,product_29,6,342.8,2024-08-26
1460,702,product_54,2,13.09,2024-08-15
1461,702,product_3,4,94.32,2024-01-04
1462,702,product_26,9,138.6,2024-01-23
1463,704,product_26,3,149.48,2024-04-16
1464,704,product_52,2,50.65,2024-11-03
1465,704,product_45,1,399.93,2024-09-20
1466,705,product_27,9,291.9,2024-06-04
1467,705,product_45,9,180.25,2024-02-14
1468,707,product_28,1,424.17,2024-07-16
1469,709,product_22,2,436.02,2024-03-23
1470,711,product_58,1,18.12,2024-02-18
1471,711,product_56,8,265.89,2024-01-19
1472,712,product_7,8,447.38,2024-08-07
1473,712,product_12,3,21.39,2024-10-07
1474,712,product_37,4,484.89,2024-04-14
1475,712,product_36,8,342.97,2024-09-13
1476,713,product_7,7,123.74,2024-02-25
1477,713,product_41,7,438.29,2024-03-18
1478,713,product_23,4,428.72,2024-01-23
1479,713,product_42,7,36.4,2024-09-04
1480,714,product_21,8,180.63,2024-10-20
1481,716,product_41,9,303.36,2024-06-25
1482,716,product_40,6,180.09,2024-03-15
1483,716,product_21,5,263.6,2024-04-27
1484,716,product_35,3,74.1,2024-06-23
1485,717,product_40,5,192.81,2024-08-16
1486,717,product_53,2,435.39,2024-11-24
1487,717,product_26,6,46.72,2024-11-07
1488,717,product_45,6,93.82,2024-01-13
1489,718,product_29,4,263.38,2024-09-23
1490,718,product_21,2,62.16,2024-05-06
1491,718,product_13,1,207.41,2024-09-25
1492,718,product_60,3,203.71,2024-01-08
1493,719,product_50,4,5.46,2024-05-16
1494,719,product_6,6,462.76,2024-06-04
1495,719,product_27,8,357.81,2024-12-08
1496,719,product_22,9,101.66,2024-05-26
1497,720,product_9,6,5.49,2024-12-13
1498,720,product_35,1,208.74,2024-03-24
1499,720,product_28,2,243.72,2024-05-26
1500,720,product_45,2,123.77,2024-06-07
1501,721,product_27,1,487.41,2024-02-11
1502,721,product_52,3,352.54,2024-04-19
1503,721,product_29,1,202.05,2024-06-20
1504,721,product_51,6,397.26,2024-07-26
1505,722,product_58,1,267.37,2024-12-07
1506,723,product_30,6,303.26,2024-02-06
1507,723,product_24,1,134.39,2024-12-08
1508,725,product_5,7,286.79,2024-10-05
1509,725,product_16,1,303.2,2024-07-17
1510,725,product_49,2,120.66,2024-02-13
1511,725,product_11,5,362.55,2024-07-27
1512,726,product_11,2,491.36,2024-12-08
1513,726,product_50,8,114.99,2024-04-03
1514,726,product_31,4,485.86,2024-01-13
1515,726,product_39,3,373.66,2024-04-01
1516,727,product_21,9,118.76,2024-03-14
1517,728,product_4,4,317.96,2024-05-28
1518,728,product_19,4,280.45,2024-02-04
1519,730,product_15,3,27.86,2024-03-08
1520,732,product_2,5,191.03,2024-06-19
1521,732,product_26,3,389.11,2024-06-19
1522,732,product_43,4,113.13,2024-02-06
1523,732,product_28,6,172.4,2024-03-28
1524,733,product_9,8,154.28,2024-12-11
1525,733,product_17,4,409.7,2024-10-19
1526,733,product_29,6,364.43,2024-06-10
1527,733,product_3,3,237.31,2024-09-22
1528,734,product_12,3,103.83,2024-10-16
1529,735,product_27,3,19.27,2024-06-26
1530,735,product_28,5,34.98,2024-06-28
1531,735,product_33,6,106.69,2024-10-08
1532,736,product_49,6,32.24,2024-07-13
1533,737,product_49,9,26.83,2024-12-26
1534,737,product_47,9,123.21,2024-02-28
1535,737,product_34,3,212.71,2024-05-06
1536,737,product_7,4,29.54,2024-02-23
1537,738,product_57,3,490.51,2024-07-01
1538,738,product_42,6,153.83,2024-11-23
1539,738,product_53,3,455.91,2024-12-27
1540,740,product_49,1,48.16,2024-05-16
1541,740,product_24,6,417.85,2024-03-03
1542,741,product_18,1,457.8,2024-02-28
1543,741,product_49,8,141.13,2024-01-22
1544,741,product_54,5,368.32,2024-12-06
1545,741,product_42,2,18.64,2024-07-17
1546,742,product_44,7,102.24,2024-06-13
1547,743,product_14,1,286.91,2024-06-21
1548,743,product_20,6,389.4,2024-05-04
1549,743,product_51,1,390.88,2024-05-05
1550,744,product_41,2,60.84,2024-10-12
1551,744,product_47,4,230.51,2024-08-18
1552,744,product_12,1,93.51,2024-04-11
1553,744,product_9,7,311.51,2024-11-13
1554,745,product_59,5,41.1,2024-07-01
1555,746,product_39,3,364.86,2024-07-15
1556,746,product_34,8,391.89,2024-09-01
1557,746,product_55,4,29.77,2024-01-25
1558,746,product_14,3,108.57,2024-03-18
1559,747,product_60,8,345.25,2024-07-06
1560,747,product_30,8,57.79,2024-03-16
1561,748,product_40,4,179.83,2024-07-10
1562,748,product_26,1,110.66,2024-10-11
1563,748,product_58,1,257.07,2024-11-08
1564,750,product_1,8,64.89,2024-05-09
1565,750,product_4,7,449.19,2024-07-20
1566,750,product_32,9,457.39,2024-05-25
1567,750,product_10,1,183.74,2024-05-10
1568,751,product_33,7,66.57,2024-04-14
1569,751,product_18,2,129.27,2024-12-04
1570,751,product_44,1,5.3,2024-09-07
1571,752,product_52,5,179.2,2024-02-15
1572,752,product_4,8,223.43,2024-01-06
1573,752,product_45,9,60.51,2024-11-05
1574,754,product_8,3,66.66,2024-05-09
1575,754,product_33,3,464.69,2024-05-09
1576,754,product_9,4,346.53,2024-02-27
1577,756,product_30,8,346.25,2024-06-14
1578,757,product_5,6,478.55,2024-01-18
1579,757,product_42,6,449.94,2024-06-20
1580,757,product_51,1,348.74,2024-08-24
1581,757,product_36,1,46.74,2024-09-08
1582,758,product_46,9,341.28,2024-06-05
1583,758,product_49,3,148.22,2024-01-16
1584,758,product_47,9,116.84,2024-11-15
1585,759,product_20,5,217.29,2024-11-27
1586,760,product_55,9,335.3,2024-09-08
1587,760,product_33,9,119.05,2024-01-05
1588,761,product_6,7,120.78,2024-08-19
1589,761,product_51,1,349.03,2024-09-14
1590,761,product_7,8,98.11,2024-07-09
1591,762,product_34,2,182.54,2024-11-05
1592,763,product_24,9,72.83,2024-12-17
1593,763,product_40,5,348.01,2024-03-18
1594,763,product_33,9,213.15,2024-01-27
1595,763,product_34,2,480.84,2024-06-25
1596,764,product_11,9,62.51,2024-11-21
1597,764,product_58,2,376.62,2024-04-07
1598,764,product_55,3,59.67,2024-02-10
1599,764,product_21,5,452.1,2024-07-14
1600,765,product_37,8,338.6,2024-06-01
1601,766,product_36,2,494.1,2024-11-09
1602,766,product_2,5,136.21,2024-07-15
1603,768,product_2,2,425.87,2024-01-26
1604,768,product_12,8,228.91,2024-06-26
1605,769,product_49,1,55.21,2024-07-26
1606,769,product_56,4,456.51,2024-02-06
1607,769,product_41,1,161.25,2024-10-19
1608,770,product_18,1,404.03,2024-08-15
1609,770,product_29,1,78.07,2024-07-17
1610,771,product_44,2,235.63,2024-02-16
1611,772,product_22,2,43.07,2024-05-17
1612,772,product_39,8,111.62,2024-11-15
1613,772,product_48,5,290.09,2024-08-13
1614,773,product_39,1,383.51,2024-02-27
1615,773,product_38,9,347.04,2024-06-11
1616,773,product_3,2,155.76,2024-01-17
1617,774,product_41,1,279.29,2024-11-26
1618,774,product_11,5,168.59,2024-02-25
1619,774,product_54,4,361.63,2024-07-04
1620,774,product_30,1,227.53,2024-04-07
1621,775,product_48,6,418.71,2024-09-24
1622,776,product_21,6,130.46,2024-04-19
1623,776,product_37,1,285.09,2024-12-14
1624,776,product_16,1,423.36,2024-02-17
1625,777,product_35,5,476.31,2024-07-15
1626,778,product_24,9,287.4,2024-02-03
1627,778,product_33,5,182.35,2024-12-16
1628,778,product_13,1,440.41,2024-11-25
1629,778,product_2,6,473.42,2024-03-05
1630,779,product_41,4,22.43,2024-07-17
1631,779,product_1,1,495.35,2024-07-06
1632,779,product_52,6,343.41,2024-02-27
1633,779,product_52,4,76.57,2024-08-24
1634,780,product_28,6,382.99,2024-01-07
1635,780,product_36,2,183.9,2024-09-04
1636,780,product_1,1,273.38,2024-10-13
1637,780,product_33,1,167.9,2024-06-06
1638,781,product_13,4,476.1,2024-02-10
1639,782,product_14,1,331.21,2024-02-11
1640,782,product_30,4,91.48,2024-11-21
1641,782,product_45,5,321.33,2024-07-14
1642,782,product_1,4,9.54,2024-02-28
1643,783,product_17,4,304.29,2024-03-22
1644,784,product_54,2,39.71,2024-09-17
1645,784,product_32,9,172.49,2024-05-10
1646,784,product_21,4,166.9,2024-09-12
1647,785,product_45,3,258.66,2024-02-12
1648,785,product_5,1,23.39,2024-11-12
1649,785,product_18,9,182.52,2024-06-22
1650,785,product_49,5,403.6,2024-01-21
1651,786,product_27,8,360.35,2024-01-19
1652,786,product_27,4,438.52,2024-01-02
1653,786,product_34,6,227.96,2024-10-01
1654,788,product_3,4,474.02,2024-01-20
1655,788,product_8,4,220.15,2024-06-06
1656,789,product_11,2,456.55,2024-02-09
1657,790,product_38,7,450.7,2024-01-18
1658,791,product_32,5,433.76,2024-01-11
1659,791,product_36,5,87.93,2024-07-24
1660,791,product_19,7,233.92,2024-10-01
1661,791,product_11,4,192.19,2024-05-16
1662,792,product_1,4,347.31,2024-10-22
1663,793,product_3,4,273.55,2024-06-15
1664,796,product_2,4,181.52,2024-11-02
1665,798,product_15,2,363.0,2024-01-23
1666,799,product_31,7,282.72,2024-09-25
1667,799,product_55,3,38.73,2024-05-12
1668,799,product_25,4,67.19,2024-04-26
1669,800,product_30,6,260.16,2024-06-11
1670,800,product_46,6,499.31,2024-06-13
1671,801,product_22,3,188.53,2024-12-23
1672,801,product_59,1,246.17,2024-04-13
1673,801,product_40,1,381.3,2024-03-23
1674,802,product_43,4,35.82,2024-06-13
1675,802,product_10,5,356.38,2024-02-05
1676,802,product_20,5,415.3,2024-06-26
1677,803,product_29,1,467.67,2024-04-17
1678,803,product_1,5,35.96,2024-01-25
1679,805,product_5,7,37.62,2024-04-19
1680,805,product_39,8,463.14,2024-12-23
1681,805,product_21,4,166.43,2024-08-27
1682,805,product_30,3,341.82,2024-07-09
1683,806,product_27,9,72.99,2024-09-02
1684,806,product_11,5,167.68,2024-05-20
1685,806,product_58,3,291.51,2024-08-08
1686,806,product_44,9,374.07,2024-12-09
1687,807,product_39,4,82.86,2024-08-10
1688,808,product_30,8,291.32,2024-11-17
1689,808,product_50,9,312.38,2024-04-15
1690,808,product_59,7,432.48,2024-03-22
1691,808,product_8,2,85.23,2024-12-01
1692,809,product_5,7,280.31,2024-08-02
1693,811,product_46,9,101.27,2024-03-18
1694,811,product_13,7,194.84,2024-01-23
1695,811,product_34,3,292.4,2024-05-07
1696,813,product_48,9,123.84,2024-06-26
1697,813,product_48,1,174.92,2024-12-01
1698,816,product_13,7,331.07,2024-10-04
1699,818,product_50,6,132.94,2024-07-25
1700,818,product_10,9,30.64,2024-09-02
1701,818,product_19,6,195.68,2024-09-05
1702,818,product_30,6,310.63,2024-01-04
1703,823,product_26,9,349.19,2024-07-05
1704,823,product_52,7,166.96,2024-10-09
1705,823,product_9,3,107.3,2024-01-23
1706,823,product_39,4,28.17,2024-04-17
1707,825,product_19,4,120.69,2024-09-11
1708,825,product_27,8,316.94,2024-05-01
1709,826,product_50,2,105.59,2024-03-02
1710,826,product_50,5,51.95,2024-05-08
1711,826,product_15,4,8.4,2024-09-22
1712,827,product_2,2,363.09,2024-05-13
1713,828,product_12,4,175.56,2024-12-13
1714,828,product_31,7,405.34,2024-05-27
1715,828,product_5,2,440.12,2024-04-15
1716,829,product_11,8,120.05,2024-05-23
1717,829,product_58,8,123.45,2024-11-14
1718,830,product_51,1,116.86,2024-07-17
1719,831,product_56,7,256.88,2024-12-13
1720,831,product_18,2,27.16,2024-12-06
1721,831,product_15,3,189.04,2024-03-18
1722,831,product_21,7,211.6,2024-10-20
1723,832,product_38,6,100.45,2024-09-21
1724,832,product_58,1,350.54,2024-11-20
1725,832,product_31,8,20.48,2024-10-12
1726,833,product_28,7,71.05,2024-12-19
1727,833,product_25,3,312.82,2024-08-27
1728,833,product_29,9,388.39,2024-08-25
1729,833,product_3,7,217.06,2024-12-12
1730,834,product_39,2,197.31,2024-11-12
1731,835,product_49,5,380.51,2024-07-23
1732,837,product_51,1,103.2,2024-10-26
1733,838,product_57,4,120.78,2024-12-28
1734,839,product_11,9,94.67,2024-12-24
1735,839,product_53,8,328.96,2024-12-05
1736,839,product_25,5,202.33,2024-06-21
1737,839,product_9,6,91.56,2024-12-17
1738,840,product_17,5,154.66,2024-02-17
1739,840,product_3,2,105.22,2024-05-11
1740,840,product_34,1,289.07,2024-05-26
1741,841,product_31,4,59.79,2024-09-28
1742,841,product_26,4,270.42,2024-05-14
1743,841,product_37,2,195.82,2024-03-04
1744,843,product_22,1,107.12,2024-07-28
1745,843,product_22,5,448.24,2024-07-13
1746,843,product_1,7,475.34,2024-05-08
1747,843,product_49,2,452.27,2024-07-17
1748,844,product_45,1,152.22,2024-11-08
1749,844,product_59,6,214.55,2024-06-07
1750,846,product_44,4,96.74,2024-09-02
1751,846,product_52,3,101.8,2024-03-19
1752,846,product_59,4,406.37,2024-08-21
1753,846,product_23,2,433.54,2024-05-27
1754,847,product_27,4,212.26,2024-09-12
1755,847,product_5,7,44.48,2024-07-12
1756,848,product_26,5,401.2,2024-07-22
1757,848,product_32,2,419.07,2024-06-09
1758,848,product_57,5,240.4,2024-05-17
1759,848,product_52,6,15.03,2024-01-13
1760,849,product_51,6,15.95,2024-06-03
1761,849,product_19,8,367.58,2024-02-15
1762,850,product_23,3,157.57,2024-05-22
1763,851,product_57,4,276.03,2024-01-23
1764,851,product_55,5,301.44,2024-04-16
1765,852,product_31,8,74.26,2024-09-02
1766,854,product_35,1,336.39,2024-03-14
1767,854,product_52,3,234.96,2024-06-23
1768,856,product_49,3,60.67,2024-12-17
1769,856,product_43,7,184.47,2024-02-27
1770,856,product_25,1,84.81,2024-09-10
1771,856,product_16,3,207.06,2024-02-05
1772,857,product_59,2,158.57,2024-01-28
1773,858,product_9,2,98.87,2024-01-12
1774,858,product_22,7,129.73,2024-09-24
1775,858,product_1,5,175.81,2024-08-01
1776,858,product_24,7,476.68,2024-11-23
1777,859,product_54,5,294.98,2024-05-19
1778,859,product_49,2,185.36,2024-10-16
1779,859,product_44,6,107.97,2024-11-27
1780,859,product_26,5,162.81,2024-08-14
1781,861,product_22,1,288.58,2024-12-24
1782,861,product_38,2,139.15,2024-08-21
1783,861,product_28,4,330.17,2024-02-11
1784,861,product_35,9,496.06,2024-06-07
1785,862,product_22,4,230.96,2024-09-05
1786,862,product_2,7,138.35,2024-11-09
1787,862,product_11,6,404.89,2024-12-04
1788,862,product_8,3,118.2,2024-07-19
1789,863,product_33,1,499.13,2024-04-28
1790,863,product_56,7,27.39,2024-05-26
1791,864,product_18,8,233.69,2024-05-21
1792,864,product_29,4,435.61,2024-09-25
1793,864,product_37,6,388.49,2024-06-17
1794,865,product_26,1,383.65,2024-06-20
1795,866,product_25,3,433.97,2024-11-06
1796,866,product_40,3,151.85,2024-05-24
1797,866,product_23,4,342.83,2024-03-04
1798,866,product_13,1,438.25,2024-03-23
1799,868,product_13,1,327.86,2024-12-13
1800,869,product_57,9,270.36,2024-04-23
1801,869,product_9,7,495.6,2024-09-10
1802,869,product_55,8,263.59,2024-07-08
1803,870,product_1,6,296.11,2024-07-04
1804,870,product_59,8,85.01,2024-09-15
1805,870,product_7,9,340.64,2024-02-07
1806,872,product_54,9,185.65,2024-01-18
1807,872,product_56,6,433.54,2024-02-25
1808,872,product_20,1,363.59,2024-08-08
1809,873,product_4,4,262.39,2024-07-13
1810,873,product_24,2,47.66,2024-12-01
1811,874,product_40,2,63.91,2024-09-16
1812,874,product_33,8,406.43,2024-02-17
1813,875,product_36,8,414.62,2024-03-09
1814,875,product_42,5,311.75,2024-10-28
1815,875,product_42,9,83.12,2024-04-09
1816,875,product_9,3,404.45,2024-12-25
1817,876,product_7,2,25.52,2024-06-26
1818,876,product_10,9,392.96,2024-05-28
1819,877,product_51,3,73.69,2024-03-02
1820,879,product_44,3,474.86,2024-11-16
1821,879,product_43,9,28.43,2024-07-19
1822,880,product_13,9,222.25,2024-04-07
1823,880,product_22,2,441.84,2024-11-25
1824,880,product_34,5,96.45,2024-05-24
1825,880,product_40,5,113.69,2024-09-08
1826,881,product_20,2,178.57,2024-02-13
1827,881,product_19,1,85.57,2024-12-06
1828,882,product_35,9,51.07,2024-03-04
1829,882,product_60,8,207.8,2024-08-23
1830,882,product_44,1,188.04,2024-06-14
1831,882,product_20,8,143.98,2024-09-20
1832,883,product_36,5,6.88,2024-10-04
1833,883,product_17,4,73.41,2024-01-16
1834,883,product_31,4,359.37,2024-06-01
1835,883,product_51,3,301.99,2024-06-07
1836,884,product_40,6,253.1,2024-04-20
1837,884,product_50,2,249.21,2024-05-07
1838,885,product_33,7,377.09,2024-11-28
1839,886,product_9,7,25.41,2024-09-20
1840,886,product_40,6,119.8,2024-09-05
1841,887,product_27,8,326.88,2024-05-20
1842,887,product_24,9,111.51,2024-01-13
1843,888,product_6,7,161.0,2024-03-17
1844,888,product_49,9,337.83,2024-02-04
1845,888,product_32,8,209.63,2024-02-22
1846,888,product_14,3,104.17,2024-08-21
1847,889,product_6,1,264.33,2024-11-14
1848,889,product_16,5,231.16,2024-01-05
1849,890,product_3,6,498.35,2024-09-19
1850,891,product_36,3,287.22,2024-06-06
1851,891,product_45,4,455.03,2024-07-28
1852,892,product_46,2,265.36,2024-09-23
1853,892,product_27,2,293.01,2024-02-07
1854,893,product_10,9,287.44,2024-02-08
1855,893,product_27,9,135.48,2024-10-19
1856,893,product_11,3,486.31,2024-06-02
1857,895,product_55,7,181.49,2024-11-25
1858,895,product_57,8,137.88,2024-07-23
1859,895,product_57,2,20.31,2024-11-15
1860,895,product_28,8,51.43,2024-02-28
1861,896,product_3,6,62.39,2024-01-18
1862,897,product_13,7,160.9,2024-01-03
1863,897,product_52,4,114.15,2024-01-02
1864,897,product_40,2,262.96,2024-11-07
1865,898,product_2,1,311.97,2024-08-05
1866,899,product_25,5,192.07,2024-09-02
1867,899,product_3,4,444.96,2024-10-21
1868,899,product_57,4,222.3,2024-01-09
1869,900,product_36,7,181.91,2024-09-01
1870,900,product_40,7,448.7,2024-10-06
1871,902,product_27,8,270.35,2024-09-14
1872,902,product_44,3,172.25,2024-06-16
1873,902,product_35,9,431.54,2024-05-04
1874,902,product_36,7,6.7,2024-07-17
1875,903,product_46,7,184.83,2024-09-02
1876,903,product_51,2,416.99,2024-05-11
1877,903,product_12,3,275.98,2024-09-19
1878,903,product_48,4,487.33,2024-05-24
1879,904,product_9,7,109.52,2024-12-06
1880,905,product_34,9,42.22,2024-02-22
1881,905,product_51,5,387.42,2024-01-27
1882,905,product_52,2,197.14,2024-07-17
1883,905,product_22,9,13.42,2024-10-12
1884,906,product_11,5,189.93,2024-02-09
1885,906,product_57,5,111.08,2024-09-19
1886,906,product_11,9,144.52,2024-11-17
1887,906,product_60,5,197.61,2024-06-06
1888,909,product_21,3,433.04,2024-06-23
1889,909,product_56,8,485.35,2024-08-11
1890,911,product_3,9,147.84,2024-03-04
1891,911,product_41,9,56.05,2024-10-19
1892,911,product_54,2,165.16,2024-02-24
1893,913,product_22,7,75.96,2024-01-24
1894,913,product_35,3,221.03,2024-11-20
1895,913,product_5,4,264.47,2024-05-13
1896,914,product_35,5,463.33,2024-10-24
1897,914,product_20,1,448.26,2024-07-04
1898,915,product_27,8,209.93,2024-05-12
1899,915,product_4,8,46.28,2024-06-16
1900,915,product_24,9,61.79,2024-10-24
1901,918,product_43,9,68.33,2024-04-18
1902,919,product_55,6,327.8,2024-10-05
1903,919,product_36,4,221.87,2024-12-11
1904,919,product_32,5,156.89,2024-08-18
1905,919,product_21,4,147.28,2024-06-06
1906,920,product_18,4,153.54,2024-02-25
1907,921,product_34,1,234.9,2024-01-06
1908,921,product_38,3,27.35,2024-10-24
1909,921,product_11,6,470.61,2024-03-02
1910,922,product_46,8,375.93,2024-02-01
1911,922,product_55,3,86.94,2024-07-08
1912,923,product_13,7,52.01,2024-02-08
1913,924,product_32,4,39.05,2024-10-17
1914,924,product_22,9,41.74,2024-01-01
1915,925,product_2,7,111.09,2024-06-28
1916,926,product_1,6,300.49,2024-08-13
1917,926,product_57,5,318.54,2024-01-28
1918,926,product_27,3,479.41,2024-05-28
1919,926,product_21,1,341.97,2024-07-27
1920,927,product_38,3,131.09,2024-08-24
1921,927,product_41,1,345.33,2024-02-28
1922,927,product_57,3,387.78,2024-03-02
1923,927,product_7,3,73.59,2024-06-09
1924,928,product_1,3,34.58,2024-04-16
1925,928,product_49,6,29.06,2024-02-01
1926,928,product_58,7,162.09,2024-10-27
1927,930,product_40,6,470.54,2024-06-16
1928,930,product_58,4,455.37,2024-01-06
1929,930,product_60,7,131.36,2024-01-27
1930,930,product_58,2,101.26,2024-08-08
1931,931,product_58,2,134.5,2024-08-23
1932,931,product_51,8,174.29,2024-09-08
1933,932,product_4,6,360.0,2024-02-03
1934,932,product_42,9,455.41,2024-07-20
1935,932,product_37,2,141.86,2024-06-04
1936,932,product_40,6,47.75,2024-01-13
1937,933,product_54,2,486.85,2024-07-05
1938,933,product_25,2,342.84,2024-09-23
1939,933,product_23,1,229.81,2024-01-16
1940,935,product_42,1,287.07,2024-07-14
1941,936,product_10,5,218.54,2024-10-06
1942,936,product_39,4,179.4,2024-06-18
1943,936,product_57,6,360.88,2024-07-16
1944,937,product_35,1,469.36,2024-12-24
1945,937,product_6,4,163.79,2024-02-06
1946,939,product_9,9,169.65,2024-04-22
1947,939,product_55,8,87.94,2024-07-26
1948,939,product_56,5,231.14,2024-09-06
1949,940,product_18,7,419.13,2024-04-15
